"Region_number","Region","W-Median-2016","I-Gini-2016","W-Median-2018","I-Gini-2018","W-Median-2021","I-Gini-2021","I-S8020-2016","I-P9010-2016","I-P9050-2016","I-P5010-2016","I-Palma-2016","I-S8020-2018","I-P9010-2018","I-P9050-2018","I-P5010-2018","I-Palma-2018","I-S8020-2021","I-P9010-2021","I-P9050-2021","I-P5010-2021","I-Palma-2021","GHG-Energy-2016","GHG-Industry-2016","GHG-Residential-2016","GHG-Tertiary-2016","GHG-Waste-2016","GHG-Road-2016","GHG-Other_Transp.-2016","GHG-Int._Transp.-2016","GHG-Agriculture-2016","GHG-Total-2016","GHG-Energy-2018","GHG-Industry-2018","GHG-Residential-2018","GHG-Tertiary-2018","GHG-Waste-2018","GHG-Road-2018","GHG-Other_Transp.-2018","GHG-Int._Transp.-2018","GHG-Agriculture-2018","GHG-Total-2018","GHG-Energy-2021","GHG-Industry-2021","GHG-Residential-2021","GHG-Tertiary-2021","GHG-Waste-2021","GHG-Road-2021","GHG-Other_Transp.-2021","GHG-Int._Transp.-2021","GHG-Agriculture-2021","GHG-Total-2021"
"200006682","CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",21622,0.2808582339,22760,0.298,24320,0.296,2.00010170131776,3.09606946377676,1.80026516202633,1.71978524557566,1.98483869871163,1.98950617283951,3.19421172886519,1.8427065026362,1.73343488194973,2.03000968054211,1.98041474654378,3.10135617416131,1.78659539473684,1.73590292648109,1.96695337256677,0.204395516135071,1.57262551467065,1.39348301372909,0.728813793441732,0.736106177587497,4.47382055962448,0.0110651011996784,0,1.04539581358653,10.1657054899747,0.182190355526213,0.765797344534749,1.08668091445404,0.781078934137956,0.821398909319264,4.46566590614673,0.00919904380152367,0,1.05749962592847,9.16951103384895,0.0101050522928926,1.76335690811692,2.15630389792303,0.982053535889476,0.810462306429942,3.51750711374097,0.00827169484450724,0,1.0148154882255,10.2628759974632
"200006716","CC du Nogentais",20043.5,0.2598295334,20690,0.262,22110,0.259,2.00121210040174,3.03968910705937,1.70731159727592,1.78039504441328,1.88854856512141,2,2.98826487845767,1.7230546157564,1.73428331936295,1.894261424017,1.99221789883268,3.00729335494327,1.67842605156038,1.79173419773096,1.84902840059791,0.28795982186831,8.43798532942948,0.876798156635696,0.666251072621008,0.321677540498359,2.90138574125891,0.0486092740486356,0.0189392237630422,2.58976335187038,16.1493695119938,0.2517197418314,7.58802406821533,0.731819179214669,0.76189311441954,2.16919649898154,2.84330790066507,0.0469430328844387,0.0174354508467395,2.5621023898024,16.9724413768611,0.362434280251164,8.50952554911344,1.3678184449319,0.622313178117082,2.55383870941095,1.78911986552374,0.0480425676104275,0.0158303629409713,1.48877984757055,16.7577028054702
"200006930","CC du Haut Allier",18902,0.2501468419,19620,0.242,20970,0.244,1.9432532959436,2.84339124562588,1.63354847811519,1.74062250598563,1.80154809599751,1.89835361488905,2.80504786771105,1.64271151885831,1.70757180156658,1.80358142137661,1.92682926829268,2.92813852813853,1.61278016213639,1.81558441558442,1.78281497100685,0.0836094834100159,0.395191668370097,0.865207508097928,0.592684268250402,0.0234185551678873,2.68532710619203,0.148961371003787,0,9.03781549581493,13.8322154563071,0.073168539276509,0.286925063613637,0.758975013260332,0.527332954900218,0.0250399238761904,2.62472271962087,0.141127729794175,0,9.06504542117642,13.5023373655183,0.0168592660788621,0.520136408218739,1.34573724729453,0.513657877505693,0.00858148756424993,2.1967556799823,0.129842211690503,0,6.09617800108897,10.8277481794238
"200006971","CC du Perche",20029.0476190476,0.2496410709,20700,0.245,21910,0.239,1.90809904076535,2.86890625578725,1.61135969187608,1.78042573005349,1.77297198315327,1.90280629705681,2.85296646603611,1.60289855072464,1.7798796216681,1.76021220159151,1.90136275146009,2.83944580277099,1.59014148790507,1.78565607171964,1.73247140726007,0.28046817149752,1.35862669013666,1.00676643196341,0.598690948221387,0.0246454079963306,4.81883661904646,0.00502399090131238,0,3.61183100807504,11.7048892678381,0.251252971685712,0.995055581800101,1.0368467111133,0.578369314688165,0.02262135837812,4.81886806130932,0.00408691881674554,0,3.67526470162089,11.3823656194124,0.00373223423241484,1.48045690209187,1.70781275791441,1.14925338892333,0.00453665594913683,4.83067780338668,0.00340139005510043,0,2.94766857077456,12.1275397033275
"200007052","CC de la Marche Berrichonne",17503.3333333333,0.2434690933,18520,0.242,19470,0.253,1.89428171179996,2.77452401662318,1.64014473433632,1.69163364582327,1.80591318934787,1.90763358778626,2.83429118773946,1.59773218142549,1.77394636015326,1.77398081534772,1.93226511289148,2.81445138269402,1.62044170518747,1.73684210526316,1.8069873997709,0.0609736383952816,0.292997873504002,0.697539329732546,0.34938998802912,0.0368367797038944,2.65582686784906,0,0,13.8445505524444,17.9381150296584,0.0539312416270924,0.211889360542901,0.603812326016509,0.35200916124779,0.0343188453410994,2.6215972326442,0,0,13.8037843153186,17.6813424827382,0,0.49830234089288,1.52391057783022,0.429413900370581,0.00313290544189063,4.44950251974594,0,0,14.0620297713213,20.9662920156028
"200007177","CC Pays de Nérondes",18584,0.2367488298,19790,0.232,20640,0.233,1.90776784794099,2.90969202898551,1.59556607834697,1.82361111111111,1.74823452341959,1.91606367583213,2.72767462422635,1.5588681152097,1.74977895667551,1.72539149888143,1.86807928913192,2.79363714531384,1.57412790697674,1.77472055030095,1.7208686440678,0.0310407885825795,0.144796139230714,0.759718710531317,0.436235605023065,0.0318307763905551,4.6523354803982,0.129870812068022,0,10.5186898973673,16.7045182095918,0.0275049097824707,0.106370495030298,0.671819710346818,0.380364207021864,0.0339373576446629,4.64740373926149,0.124583028761061,0,10.5401854125271,16.5321688603757,0.00427214457616151,0.179024192221193,1.61074564190791,0.942780881047148,0.00116389103098417,3.56220342189197,0.118410472413906,0,7.48125029113703,13.8998509362263
"200010650","CA du Grand Dole",20506.6666666667,0.24665179,21270,0.247,22610,0.256,1.95362197001541,2.90999567536399,1.6406566970091,1.77367738215367,1.80631375496618,1.94042838018742,2.89643744821872,1.6436295251528,1.76222038111019,1.8076525336091,1.94736842105263,2.92545598731166,1.63157894736842,1.79302141157811,1.79863481228669,0.225518637264347,6.82365461365261,1.28767872071027,0.683439634676861,0.0995701746375759,3.48415704510919,0.0367508003609703,0.00908231442867474,1.02607922652098,13.6759311673615,0.1957104914871,6.32583170465021,1.10102553216106,0.638625059271653,0.024070233921671,3.38515304934065,0.0352012839033516,0.00944692311020467,1.01071489549781,12.7257791733437,0.00686587042353297,14.3601169228457,2.21194156846299,0.78524914330434,0.00559790677995444,2.20765410751769,0.0192167100005425,0.00369539967677669,0.790875085945074,20.3912127149566
"200010700","CA Caux Seine Agglo",20466,0.2331113387,21330,0.237,22550,0.232,1.92626962142198,2.79168303496268,1.62041108830907,1.72282395196139,1.78115089514067,1.92465300727032,2.79823151125402,1.6319737458978,1.71463022508039,1.79710893133712,1.89241293532338,2.7503805175038,1.60266075388027,1.71613394216134,1.75522098105877,20.5126445377975,32.631826473602,0.757157498071325,0.528110283713475,0.815669205807316,2.03463625760421,0.0881674457813621,3.90369872877975,1.62063424395045,62.8925446751074,20.9415544051802,27.0302483720274,0.733782387166103,0.411571825068635,0.0575020653868668,1.96347637024671,0.0858792848514511,4.62680092684087,1.57491632174584,57.4257319585141,19.3256834737522,19.9270048594696,1.3876699783653,0.429956790146988,3.33047928155984,3.31084402913763,0.0969003476709119,2.50265127652363,1.88457131033156,52.1957613469577
"200011773","CA Annemasse-les Voirons-Agglomération",25607,0.3885156841,26140,0.376,27700,0.387,3.47917542441391,6.3128137891337,2.48682001015347,2.53850852227303,3.00336881821857,3.20606478290834,5.7687265917603,2.35692425401683,2.44756554307116,2.8209706959707,3.33222591362126,6.15842490842491,2.42779783393502,2.53663003663004,2.89122957867584,0.0866081899212625,0.413535753309048,1.16168477485508,0.663716935879687,0.145373107702866,1.16782202316048,0.00440429474688665,0,0.0582612085811496,3.70140628815646,0.0746769809587554,0.292028935722976,1.08921145246584,0.589838509258972,0.016585396420422,1.12080954902496,0.00335126457239294,0,0.0564100934684212,3.24291218189274,0.00825866243583129,0.875215315704392,1.36141545019954,0.546841465369387,0.00324530704723767,1.00462094744169,0.00297762734429277,0,0.0574629835290839,3.86003775907146
"200011781","CC Portes du Berry entre Loire et Val d'Aubois",19615,0.2224046408,20560,0.221,21550,0.227,1.80067399953194,2.62895912734919,1.55400992923297,1.69172608095676,1.69431768853691,1.77357237715803,2.58476658476658,1.53501945525292,1.68386568386568,1.66455696202532,1.83831168831169,2.68928863450531,1.5262180974478,1.76206050695012,1.64862155388471,0.0850085867373329,0.39816676012494,0.816680515252548,0.325541907483641,0.0275666122688786,2.25840666946544,0.0300676705927407,0,3.18172382818657,7.12316255011209,0.0761426854577154,0.290709773868692,0.733215337627391,0.354024241460597,0.0280235076676506,2.26348540422952,0.0271866187989175,0,3.21077557203304,6.98356314114352,0.0141742891036672,0.215210434854332,1.63243158196803,0.464182013346899,0.00253879882148222,2.23079823058333,0.0244386266821359,0,3.24433658362342,7.82811055898329
"200013050","CC Sauer-Pechelbronn",22604,0.2204230534,23580,0.228,25250,0.221,1.81837334779754,2.54226990079271,1.57960243024833,1.60943655954811,1.71452221434615,1.81267846944603,2.59197786998617,1.58948261238338,1.63070539419087,1.73117782909931,1.74291710388248,2.48564135290364,1.54257425742574,1.61135928525846,1.67454858125537,0.0938546882985422,0.451620222577229,0.648083630091548,0.438707318682682,0.0320835699648044,1.26005130217796,0.00751840078870686,0,1.37621108995215,4.30813022253363,0.0821010255083689,0.319558715460098,0.569093090158747,0.396674732888853,0.0344388832969272,1.22568295798284,0.0071201301656704,0,1.3666318558929,4.0013013913544,0,0.250711330412967,1.24315255852745,0.434563439493518,0.00361042312471807,2.59688792138046,0.00654676062552365,0,1.27718559116065,5.81265802472529
